Date,ret,Vol,price
2013-07-25,-0.00517178840239474,101636,8100
2013-07-26,0.00111049428402765,107114,8109
2013-07-29,-0.00333518930613863,99495,8082
2013-07-30,0.022078167228063002,97468,8060
2013-07-31,0.00741659765504998,89076,8120
2013-08-01,0.0275853501088843,96228,8049
2013-08-02,0.0275430530612546,115148,8098
2013-08-05,0.0217917201868492,88440,8072
2013-08-06,-0.0016118037089327699,106559,8059
2013-08-07,-0.0184088850219641,97820,7912
2013-08-08,-0.00468740960871372,77335,7875
2013-08-09,-0.00343446244863443,118458,7848
2013-08-12,-0.0252891378485334,75538,7848
2013-08-13,0.00584425497759256,87661,7894
2013-08-14,0.00820038658305755,86110,7959
2013-08-15,-0.014681949593183998,88728,7843
2013-08-16,-0.00434449954999039,132207,7809
2013-08-19,0.00879714986817604,69927,7878
2013-08-20,-0.0311035858156519,116299,7850
2013-08-22,-0.0192932029346782,57707,7700
2013-08-23,0.0077620053354881,87834,7760
2013-08-26,0.00744643317563565,77393,7818
2013-08-27,-0.00204865628629847,84173,7802
2013-08-28,-0.0132896607885513,108461,7699
2013-08-29,0.0127768402644932,106629,7798
2013-08-30,0.0127422723040524,101012,7898
2013-09-02,-0.0358876911701422,87620,7964
2013-09-03,-0.0187336018379689,82967,8038
2013-09-04,-0.0106555338501639,88331,8028
2013-09-05,0.0078169018916121,98206,8091
2013-09-06,0.00468558193873214,61209,8129
2013-09-09,0.00258001248833573,100537,8150
2013-09-10,0.0425330680249889,101660,8189
2013-09-11,0.0012204053259896599,110169,8199
2013-09-12,-0.0014646652197303199,89961,8187
2013-09-13,0.0013426916878351801,70223,8198
2013-09-14,-0.00244260013969466,31953,8178
2013-09-16,0.004392393591915679,71945,8214
2013-09-17,0.000365163414683067,50590,8217
2013-09-18,0.0046138984230417205,37762,8255
2013-09-23,0.0273718246211487,72564,8185
2013-09-24,0.008031194299107371,72397,8251
2013-09-25,-0.00012120477561694499,69045,8250
2013-09-26,-0.0036429912785003204,89062,8220
2013-09-27,-0.0036563112031107203,53119,8190
2013-09-30,0.00941066875724594,95166,8114
2013-10-01,0.0589854655381217,72212,8153
2013-10-02,-0.023783338679781003,66335,8185
2013-10-03,-0.0229839559789973,120484,8172
2013-10-04,-0.00774781872043739,75700,8357
2013-10-07,0.00119588629416256,68014,8367
2013-10-08,-0.00779894768261435,85239,8302
2013-10-09,0.00264645890054105,71751,8324
2013-10-11,0.0344778604950555,91198,8439
2013-10-14,-0.0112012610620305,87768,8345
2013-10-15,0.00167624560321933,75972,8359
2013-10-16,0.00155400186673482,32263,8372
2013-10-17,0.0009551099102385051,76808,8380
2013-10-18,0.00023863500888765497,71041,8382
2013-10-21,0.0307975741784841,59778,8441
2013-10-22,-0.00761092982991052,75642,8377
2013-10-23,0.00701840744485693,95784,8436
2013-10-24,-0.0104862734015736,78159,8348
2013-10-25,0.000598766558814745,98615,8353
2013-10-28,-0.00395850094065331,73915,8320
2013-10-29,0.0050353781012564295,98248,8362
2013-10-30,0.0303710978762979,75143,8424
2013-10-31,-0.00023744509193690498,77228,8422
2013-11-01,0.0158515922686959,101503,8457
2013-11-04,-0.0017926506145205,81392,8360
2013-11-05,-0.004075278323826479,99261,8326
2013-11-06,-0.00541941472122076,86246,8281
2013-11-07,-0.00181301796202149,74113,8266
2013-11-08,-0.00436470140056322,75972,8230
2013-11-11,-0.0272084861111068,73976,8230
2013-11-12,-0.0006077180375427821,82404,8225
2013-11-13,-0.0047529185812234,90196,8186
2013-11-14,-0.0052667155852166294,83958,8143
2013-11-15,0.0041666726948452705,90397,8177
2013-11-18,0.0020768439448399802,70919,8194
2013-11-19,0.00365452958812895,70169,8224
2013-11-20,0.000729305976168604,34402,8230
2013-11-21,-0.00780682179159342,96482,8166
2013-11-22,-0.0108348757561636,55679,8078
2013-11-25,0.00825992491278704,77375,8145
2013-11-26,0.0025749508433765603,100167,8166
2013-11-27,0.00853559626815859,73668,8236
2013-11-28,0.013746749697221,72984,8350
2013-11-29,0.00298953884836628,65749,8375
2013-12-02,0.00463651784654395,73148,8431
2013-12-03,-0.012316593405588001,65324,8392
2013-12-04,-0.0323082432326576,93322,8375
2013-12-05,0.0057149816220967205,100159,8423
2013-12-06,-0.00547620416155503,77395,8377
2013-12-09,0.00926812717887238,76937,8455
2013-12-10,0.0241293742515616,54712,8431
2013-12-11,0.00319735010975819,110321,8458
2013-12-12,-0.008072218571182791,83595,8390
2013-12-13,-0.0037017177620963797,75012,8359
2013-12-16,0.0019122749941118398,80755,8375
2013-12-17,0.000954767944589818,46477,8383
2013-12-18,-0.000357931161728331,27182,8380
2013-12-19,0.0014309566000037,83672,8392
2013-12-20,-0.00475568605260612,63169,8391
2013-12-23,0.00688838828277483,53452,8449
2013-12-24,0.0036623586331039296,34314,8480
2013-12-25,0.00235571369245946,28096,8500
2013-12-26,0.0011757790890119,30113,8510
2013-12-27,-0.00164647808569995,56398,8496
2013-12-30,0.0185354459501017,70121,8549
2013-12-31,0.0117450038996907,51315,8650
2014-01-02,0.00394112020500081,70151,8644
2014-01-03,0.00993869624952914,82637,8595
2014-01-06,-0.00653673390934273,81122,8539
2014-01-07,-0.00128903750198184,74913,8528
2014-01-08,0.0032779237966718,69127,8556
2014-01-09,0.0010513405559233698,96227,8565
2014-01-10,0.0447504642873895,59413,8523
2014-01-13,0.008761226533929191,79219,8598
2014-01-14,-0.00794025657050135,62124,8530
2014-01-15,0.0046783711061007,44844,8570
2014-01-16,0.009291588334098929,65343,8650
2014-01-17,-0.00463500250414839,76145,8610
2014-01-20,-0.00684894429520178,69809,8585
2014-01-21,0.00661754316030283,65353,8642
2014-01-22,-0.0054533986749287795,61472,8595
2014-01-23,0.00591614741062685,77605,8646
2014-01-24,-0.00882905363575048,76220,8570
2014-01-27,-0.00702579002440551,124063,8510
2014-02-05,-0.0363117180449706,122992,8302
2014-02-06,-0.00289505630430753,80013,8278
2014-02-07,0.00590185392714204,83795,8327
2014-02-10,-0.0876281021984227,75283,8375
2014-02-11,-0.00251061163614708,66454,8354
2014-02-12,0.011070882670376,84017,8447
2014-02-13,0.005666406378535879,60120,8495
2014-02-14,0.00011770937568833501,102305,8496
2014-02-17,0.00598487968429673,58773,8547
2014-02-18,-0.00199098268029196,66387,8530
2014-02-19,0.000585994742815288,31601,8535
2014-02-20,-0.000585994742815288,104000,8530
2014-02-21,0.0029265458405678397,70837,8555
2014-02-24,0.00419923631176289,73626,8591
2014-02-25,0.00139583598329196,59955,8603
2014-02-26,-0.00442684786312775,78862,8565
2014-02-27,0.00512403589973509,62425,8609
2014-03-03,-0.0225273778692312,102107,8559
2014-03-04,-0.025262315790421003,68819,8560
2014-03-05,0.00930239266231325,59780,8640
2014-03-06,-0.0019695308457770002,87918,8623
2014-03-07,0.0123323178813237,104264,8730
2014-03-10,0.0407115044486375,69748,8673
2014-03-11,0.00195818757498145,67134,8690
2014-03-12,-0.00276561595958391,73213,8666
2014-03-13,0.00414556098077057,84371,8702
2014-03-14,-0.0033381325961681103,56713,8673
2014-03-17,0.0034530421050575897,66509,8703
2014-03-18,0.0048143146631876,54187,8745
2014-03-19,-0.001258653407195,43292,8734
2014-03-20,-0.0110523805248608,95003,8638
2014-03-21,-0.00603810473613997,66243,8586
2014-03-24,-0.00420168685369937,99698,8550
2014-03-25,0.00455103183541894,91751,8589
2014-03-26,0.0137598285882117,77840,8708
2014-03-27,-0.000344570152147838,86276,8705
2014-03-28,0.00561316554855118,78811,8754
2014-03-31,0.0253791450445995,76748,8779
2014-04-01,0.00571103779551407,77002,8780
2014-04-02,-0.0124643688822452,73502,8850
2014-04-03,0.00339251710651567,58092,8858
2014-04-07,-0.00441651813524402,62541,8811
2014-04-08,0.00475544374431891,78376,8853
2014-04-09,0.00372061988480432,51577,8886
2014-04-10,0.0168279988880542,84995,8929
2014-04-11,-0.00888694751524177,88734,8850
2014-04-14,0.00225733730165167,52858,8870
2014-04-15,-0.00101517125632355,63115,8861
2014-04-16,0.00551461641755324,46063,8910
2014-04-17,-0.00292233545053833,77226,8884
2014-04-18,0.00862992186990219,62187,8961
2014-04-21,0.00754210813290435,36791,8917
2014-04-22,0.000896760512961947,60114,8925
2014-04-23,0.0050293484050012395,80274,8970
2014-04-24,-0.0046932704317495,53752,8928
2014-04-25,-0.00033607797325174704,174243,8925
2014-04-28,-0.0257632134902561,129554,8698
2014-04-29,0.014835374219043001,91161,8828
2014-04-30,-0.0009035464811688599,122688,8850
2014-05-02,-0.012242274864688,90593,8768
2014-05-05,-0.028581317193093998,94035,8864
2014-05-06,-0.0016936717197140198,97820,8849
2014-05-07,-0.000452130673464168,104287,8845
2014-05-08,0.0016944370052396401,88640,8860
2014-05-09,0.00315528772033957,77006,8888
2014-05-12,-0.0049639091096658206,87167,8842
2014-05-13,0.00146917583074568,83004,8855
2014-05-14,0.0,85355,8855
2014-05-15,0.00146702051926795,59421,8868
2014-05-16,-0.00293619635001363,86081,8842
2014-05-19,0.0038379096662968203,57326,8876
2014-05-20,0.0151672403880028,65116,8902
2014-05-21,-0.0011239744917119802,49093,8892
2014-05-22,-0.00213903824874961,100530,8873
2014-05-23,0.010984194723945998,75164,8971
2014-05-26,0.00544718149738621,51864,9020
2014-05-27,0.0029888769690718,51402,9047
2014-05-28,0.00165663520134096,93798,9062
2014-05-29,0.0076948824226033,69170,9132
2014-05-30,-0.00120528146952736,76070,9121
2014-06-03,-0.0129751588631333,83095,9112
2014-06-04,-0.0111245557772524,53807,9118
2014-06-05,-0.000109679188485146,67489,9117
2014-06-06,0.00230074053831508,59583,9138
2014-06-09,0.000218842324978041,45246,9140
2014-06-10,0.0300349500835217,72022,9159
2014-06-11,0.0038140949631859703,42939,9194
2014-06-12,0.000108760672247854,45699,9195
2014-06-13,-0.00272257178791158,66551,9170
2014-06-16,0.00108991836402694,43331,9180
2014-06-17,0.00293685967330859,57730,9207
2014-06-18,0.0036860406001952796,61604,9241
2014-06-19,-0.00586066361657345,74424,9187
2014-06-20,0.00434452730708834,74535,9227
2014-06-23,-0.0052157023594645606,82507,9179
2014-06-24,-0.000544870061974123,65720,9174
2014-06-25,-0.00305677093911605,63330,9146
2014-06-26,0.0038195059256995703,75377,9181
2014-06-27,0.0054312538464511605,58210,9231
2014-06-30,0.0117828114236218,77484,9220
2014-07-01,0.0172464820300018,100420,9299
2014-07-02,0.012734935873155,176691,9404
2014-07-03,-0.00308166653740827,110821,9396
2014-07-04,0.00581366258765392,105170,9488
2014-07-07,-0.00380148293070803,85594,9452
2014-07-08,0.0,82273,9452
2014-07-09,-0.000211617819010357,75546,9450
2014-07-10,0.017799563987996002,98957,9466
2014-07-11,0.00778705397613955,152616,9540
2014-07-14,-0.00641465998929114,71261,9479
2014-07-15,0.0100767095958059,83131,9575
2014-07-16,-0.0029285660508140397,65338,9547
2014-07-17,-0.0163687059301552,122930,9392
2014-07-18,-0.0114580682810725,107709,9285
2014-07-21,-0.00255536765969033,78858,9380
2014-07-22,0.00042634833304156,99711,9384
2014-07-24,0.00764334931256805,86158,9456
2014-07-25,0.00042292240004471204,118101,9460
2014-07-28,-0.00955928681345775,113611,9370
2014-07-29,0.00585263708374484,127947,9425
2014-07-30,-0.0030911925696735,98570,9367
2014-07-31,0.00702130544072332,132241,9433
2014-08-01,-0.0229058500134034,104131,9236
2014-08-04,-0.0209454120056556,81817,9260
2014-08-05,-0.00118861108596491,149247,9249
2014-08-06,-0.018551383182503,121585,9079
2014-08-07,0.00351842034210215,83919,9111
2014-08-08,-0.0064967469604315705,123171,9052
2014-08-11,-0.0113241628246996,79141,9132
2014-08-12,0.00218770596989337,87010,9152
2014-08-13,-0.00218770596989337,94125,9132
2014-08-14,0.0104576116439592,83861,9228
2014-08-15,-0.00195249004429243,85973,9210
2014-08-18,0.000217131691222505,91929,9212
2014-08-19,-0.00555163892536648,84723,9161
2014-08-20,0.00999248023382115,57506,9253
2014-08-21,0.000756225391194576,102950,9260
2014-08-22,-0.00118861108596491,116126,9249
2014-08-25,0.0147037798001026,61705,9386
2014-08-26,0.0,57456,9386
2014-08-27,0.00372202269430488,96260,9421
2014-08-28,0.007508098506987079,60637,9492
2014-08-29,-0.0037998779097741,77398,9456
2014-09-01,0.0454599191221075,68747,9473
2014-09-02,0.0245848597752243,123617,9512
2014-09-03,0.04608008510648,101258,9415
2014-09-04,0.0528154028849155,96615,9447
2014-09-05,-0.000317611563732001,104724,9444
2014-09-09,-0.0019077907217273102,77968,9426
2014-09-10,-0.0098658838752641,106138,9380
2014-09-11,-0.000426530183476714,74594,9376
2014-09-12,-0.00545426730477772,118037,9325
2014-09-15,-0.0128435201348296,95481,9206
2014-09-16,0.00141112642140762,90757,9219
2014-09-17,-0.00260671376017285,70568,9195
2014-09-18,0.004232466028513571,90067,9234
2014-09-19,0.00507697552845876,100968,9281
2014-09-22,-0.0331333076552038,120786,9202
2014-09-23,-0.0104873148206863,87100,9106
2014-09-24,-0.00120872494250435,87004,9095
2014-09-25,0.0069030022648171,138405,9158
2014-09-26,-0.0220808264497947,115626,8958
2014-09-29,0.0036770892175273,101186,8991
2014-09-30,-0.0494223342070335,149426,8961
2014-10-01,0.0431869715879607,114094,8943
2014-10-02,0.0298121975721291,126664,8920
2014-10-03,0.019174215281490003,124310,9004
2014-10-06,0.0234650743914742,94911,9098
2014-10-07,-0.00705937191539974,126057,9034
2014-10-08,-0.0053274265844436295,102153,8986
2014-10-09,0.00122337778701365,134324,8997
2014-10-13,-0.0163466804375165,137632,8798
2014-10-14,-0.00775905307501645,94696,8730
2014-10-15,0.00148801034724322,80194,8743
2014-10-16,-0.018469877462671,177417,8583
2014-10-17,0.00870024628370558,174574,8658
2014-10-20,-0.0366500291631588,121778,8599
2014-10-21,0.00649127119941362,90401,8655
2014-10-22,0.0106879141863487,96619,8748
2014-10-23,-0.00183066412682287,79069,8732
2014-10-24,0.0011445577534239199,133038,8742
2014-10-27,-0.00769367060819981,108085,8675
2014-10-28,-0.00103800251520525,126944,8666
2014-10-29,0.0190873844452781,106399,8833
2014-10-30,-0.0140926166326416,95556,8878
2014-10-31,0.0010132283444939099,137610,8887
2014-11-03,-0.0246437113735372,117315,8978
2014-11-04,0.0006680770764031509,140218,8984
2014-11-05,0.0051071499927513,110938,9030
2014-11-06,-0.00599801864855287,128980,8976
2014-11-07,-0.00581007221005514,117602,8924
2014-11-10,-0.0035630813778855202,120798,8965
2014-11-11,0.0136267549216988,90963,9088
2014-11-12,-0.00662400302350541,141417,9028
2014-11-13,-0.0120349123633723,112770,8920
2014-11-14,0.00670393572219119,106012,8980
2014-11-17,-0.00234126869866813,146431,8959
2014-11-18,-0.0008933557266388449,114650,8951
2014-11-19,-0.005152341147177,71861,8905
2014-11-20,0.0140501865270366,111180,9031
2014-11-21,0.00969704568286645,83362,9119
2014-11-24,0.00175304087844275,77922,9135
2014-11-25,-0.00208207844653252,101176,9116
2014-11-26,0.00109637112177197,73150,9126
2014-11-27,0.00109517040844409,109669,9136
2014-11-28,0.0071981988196228,57814,9202
2014-12-01,0.012472322035471,157933,9036
2014-12-02,0.014401489626346,145670,9092
2014-12-03,-0.0212076159940544,148832,9051
2014-12-04,-0.00789235947093658,97474,9213
2014-12-05,-0.00108601227007377,87073,9203
2014-12-08,0.00660640297391879,105120,9264
2014-12-09,-0.0132567409210864,92475,9142
2014-12-10,0.00617830738453939,164984,9092
2014-12-11,-0.0128405572099553,115872,8976
2014-12-12,0.00522252423202296,94785,9023
2014-12-15,-0.00722988522725565,113220,8958
2014-12-16,0.00145016479203797,111850,8971
2014-12-17,-0.00011147650644183201,79401,8970
2014-12-18,-0.0076097054770425405,101959,8902
2014-12-19,0.00671744577028832,148551,8962
2014-12-22,-0.0067318027216352,102111,9031
2014-12-23,0.0113406114941466,69671,9134
2014-12-24,-0.00153391067656727,93120,9120
2014-12-25,0.0055765274905663605,44945,9171
2014-12-26,0.0007629843958341099,73031,9178
2014-12-27,0.00619129767856208,27685,9235
2014-12-29,0.00108225118788496,98236,9245
2014-12-30,0.029287379852466003,92779,9320
2014-12-31,-0.0036547390997689897,75106,9286
2015-01-05,-0.0237469710553739,120076,9238
2015-01-06,-0.0102274855159035,148062,9144
2015-01-07,-0.0112175376200963,93258,9042
2015-01-08,0.008150722511024,131355,9116
2015-01-09,0.0229895182246977,117477,9328
2015-01-12,-0.025355892133942997,97458,9190
2015-01-13,0.000435161016440588,127542,9194
2015-01-14,0.00444951626716694,122578,9235
2015-01-15,-0.0052111723618733,115967,9187
2015-01-16,-0.00130704734869624,154964,9175
2015-01-19,0.003916028065464871,123015,9211
2015-01-20,0.000976615562404248,115615,9220
2015-01-21,0.00670200325048143,60583,9282
2015-01-22,0.00836824967051619,108168,9360
2015-01-23,0.0100984116209197,92783,9455
2015-01-26,-0.000740623215358838,68253,9448
2015-01-27,0.00780183187726635,90373,9522
2015-01-28,-0.0046315872269318,74997,9478
2015-01-29,0.00200263571541903,116260,9497
2015-01-30,-0.00390357619702719,97159,9460
2015-02-02,-0.0128050852808883,85428,9389
2015-02-03,-0.0268774348903431,95028,9434
2015-02-04,0.00970471751659829,86629,9526
2015-02-05,-0.0005250170751143201,78822,9521
2015-02-06,0.00157422501943927,95693,9536
2015-02-09,-0.0102240679801859,77597,9439
2015-02-10,0.130337753080848,85808,9468
2015-02-11,-0.0006339144427816019,84803,9462
2015-02-12,0.0039027526990889102,61242,9499
2015-02-13,0.00115734664925427,73251,9510
2015-02-24,0.0203475471845191,42396,9582
2015-02-25,0.0116207989622534,66861,9694
2015-02-26,-0.000309517670769921,72413,9691
2015-03-02,-0.00783832395991269,76867,9658
2015-03-03,0.0037394870625622203,87723,9645
2015-03-04,-0.00208550649102079,73959,9580
2015-03-05,0.004374551294491271,94325,9622
2015-03-06,-0.0032269845314481,87433,9591
2015-03-09,-0.00114756676304317,89279,9580
2015-03-10,0.014201048627509,103703,9574
2015-03-11,-0.0113446594862605,103136,9466
2015-03-12,0.00663334888199429,101129,9529
2015-03-13,0.00908859742680157,76112,9616
2015-03-16,-0.00322900129524406,85095,9585
2015-03-17,-0.000521784514837975,115525,9580
2015-03-18,-0.00229909182680288,65794,9558
2015-03-19,0.018246411255296,100001,9734
2015-03-20,0.008659847933000009,66849,9742
2015-03-23,0.0019484188084781802,75796,9761
2015-03-24,-0.00338652896901692,89676,9728
2015-03-25,-0.000719831384879299,95097,9721
2015-03-26,-0.0146109018561624,110195,9580
2015-03-27,0.00302256731236028,126205,9609
2015-03-30,-0.0139906228574436,83422,9511
2015-03-31,0.009314074973541859,98603,9600
2015-04-01,-0.00418410652257428,111360,9540
2015-04-02,-0.00845648929444565,113956,9538
2015-04-07,-0.0254680090727533,72531,9653
2015-04-08,-0.0020740440909907698,93023,9633
2015-04-09,-0.00562150137473161,149373,9579
2015-04-10,0.00918203446062904,117052,9628
2015-04-13,0.00466297927958514,76778,9673
2015-04-14,-0.00331366151816681,72882,9641
2015-04-15,-0.0015570668013253901,81528,9626
2015-04-16,-0.0067754467776080015,125644,9561
2015-04-17,0.0060479850671679705,105768,9619
2015-04-20,-0.00083910220992145,124838,9530
2015-04-21,0.00575465883149739,109031,9585
2015-04-22,-0.00250705239429827,140111,9561
2015-04-23,0.009887159691921,186198,9656
2015-04-24,0.0229330279645463,205630,9880
2015-04-27,0.0078637364602141,147717,9958
2015-04-28,0.00640642831754157,104894,10022
2015-04-29,-0.00440000709868649,173912,9978
2015-04-30,-0.00764591249961555,130831,9902
2015-05-04,0.015887899125735,112663,9897
2015-05-05,-0.00313717810300673,101312,9866
2015-05-06,-0.00650805632419171,115976,9802
2015-05-07,-0.00163365362042356,127793,9786
2015-05-08,-0.00173868619612705,92246,9769
2015-05-11,0.022809183275772003,153477,9800
2015-05-12,-0.00953511094643744,108319,9707
2015-05-13,0.000514959587052388,112670,9712
2015-05-14,0.00257082767947736,138134,9737
2015-05-15,-0.0105307601302904,124138,9635
2015-05-18,-0.00238998399210644,83422,9612
2015-05-19,0.00041605991862958503,112436,9616
2015-05-20,0.00910979384889643,70777,9704
2015-05-21,-0.00609852528405597,128047,9645
2015-05-22,-0.008642736153781529,110336,9562
2015-05-25,0.00427863945192541,93841,9603
2015-05-26,0.00104079942784274,113816,9613
2015-05-27,-0.0006243496560784929,109440,9607
2015-05-28,0.0107672641846168,112991,9711
2015-05-29,0.00308451817660149,105432,9741
2015-06-01,-0.0103926438295687,117452,9668
2015-06-02,0.0582021463217171,103278,9586
2015-06-03,0.0472612505661694,124097,9640
2015-06-04,0.041233018719624995,201882,9531
2015-06-05,-0.0219579227819775,124737,9324
2015-06-08,-0.0012878301844292401,134121,9312
2015-06-09,-0.000966962202660682,142566,9303
2015-06-10,-0.0435494729498611,122088,9256
2015-06-11,0.007748639716760759,119063,9328
2015-06-12,-0.006021523570685971,100723,9272
2015-06-15,0.0,102773,9272
2015-06-16,-0.00302441362531525,107392,9244
2015-06-17,-0.0031421012903472,60525,9215
2015-06-18,-0.0187310367060647,101582,9044
2015-06-22,-0.0511505525359475,102653,9108
2015-06-23,0.0123303433555115,105928,9221
2015-06-24,-0.000650900435216428,80166,9215
2015-06-25,0.00573501544834265,133314,9268
2015-06-26,0.00859481010648189,71962,9348
2015-06-29,-0.0165025586203278,128435,9195
2015-06-30,-0.05260448338659,103538,9146
2015-07-01,-0.0127652101193316,124372,9185
2015-07-02,0.0432891932597013,91336,9300
2015-07-03,0.0815470430546306,132954,9258
2015-07-06,0.0720526953201173,124847,9235
2015-07-07,0.00270343500688419,131364,9260
2015-07-08,-0.00595723397304582,208064,9205
2015-07-09,-0.0448814632933665,191228,8801
2015-07-13,-0.0275955700556985,143663,8935
2015-07-14,0.0116830257926939,119595,9040
2015-07-15,0.0,86214,9040
2015-07-16,-0.0116830257926939,132934,8935
2015-07-17,-0.0032509417118813397,112014,8906
2015-07-20,-0.0361287240885062,154969,8970
2015-07-21,-0.00929614131436729,130043,8887
2015-07-22,-0.000562777886427668,141659,8882
2015-07-23,-0.011778165603868,172946,8778
2015-07-24,-0.0066293533451542395,118845,8720
2015-07-27,-0.00956393762273855,166607,8637
2015-07-28,-0.0159891368018776,144711,8500
2015-07-29,0.0038748360581770704,163353,8533
2015-07-30,-0.0830717017678548,145791,8520
2015-07-31,0.00853157748986177,134673,8593
2015-08-03,0.0898023242074011,136292,8546
2015-08-04,0.0804453652187398,167463,8487
2015-08-05,0.0020010600521072103,145087,8504
2015-08-06,0.0043414559243633,179691,8541
2015-08-07,-0.0214196698674005,148812,8360
2015-08-10,-0.0460385845310967,143227,8405
2015-08-11,0.0118274589872467,185037,8505
2015-08-12,-0.0165978914090381,183071,8365
2015-08-13,-0.00203434522383183,150738,8348
2015-08-14,-0.0103553002403824,109685,8262
2015-08-17,0.0071157509437203,117000,8321
2015-08-18,-0.00966074413704732,121489,8241
2015-08-19,-0.00767407383879437,100462,8178
2015-08-20,-0.0284014873514753,187311,7949
2015-08-21,-0.0115140134547076,173817,7858
2015-08-24,-0.0322003639418824,363562,7609
2015-08-25,-0.027851756984262,232826,7400
2015-08-26,0.0167508104248153,238126,7525
2015-08-27,0.0172588435157142,169278,7656
2015-08-28,0.0201713588637791,166637,7812
2015-08-31,-0.0873731214530338,142837,7831
2015-09-01,-0.0564690933560126,173633,7901
2015-09-02,-0.080359539359355,195810,7768
2015-09-03,-0.0224812299743462,150828,7961
2015-09-04,-0.0105356549603339,175381,7931
2015-09-07,-0.0102655993068659,168779,7850
2015-09-08,0.0101395038524394,136319,7930
2015-09-09,0.0229379291374983,193366,8114
2015-09-10,0.0403105360676346,144895,8226
2015-09-11,-0.00060801363823515,118168,8221
2015-09-14,0.0118501991317537,140360,8319
2015-09-15,-0.0022865404991971898,122459,8300
2015-09-16,0.00120409406480348,79794,8310
2015-09-17,0.006955298455210371,140782,8368
2015-09-18,0.00595736302581251,122404,8418
2015-09-21,0.0696106003236441,126245,8328
2015-09-22,-0.00397040767026091,99062,8295
2015-09-23,-0.00738100029469457,138462,8234
2015-09-24,-0.0056022555486698895,163864,8188
2015-09-25,-0.0056338177182553295,159607,8142
2015-09-30,0.00676016595507534,165105,8015
2015-10-01,-0.13206224446605,178676,8174
2015-10-02,-0.0406915984783147,104822,8283
2015-10-05,-0.0238810261279276,130706,8358
2015-10-06,0.00869622491481614,146882,8431
2015-10-07,-0.00642553376886745,140020,8377
2015-10-08,0.018568329594137,142238,8534
2015-10-12,0.0384016467489943,125313,8494
2015-10-13,0.00703897791363772,99950,8554
2015-10-14,-0.00386530495889836,107138,8521
2015-10-15,0.00515042693026402,137779,8565
2015-10-16,0.00268174824045175,96409,8588
2015-10-19,0.00453094007790611,107263,8627
2015-10-20,0.042660217028514,72202,8644
2015-10-21,0.00530750063266083,70576,8690
2015-10-22,-0.0118070592607662,97257,8588
2015-10-23,0.0177731164245873,108850,8742
2015-10-26,-0.00137362658961138,79541,8730
2015-10-27,-0.0009168004309358929,98907,8722
2015-10-28,-0.004251169727506721,115382,8685
2015-10-29,-0.00046067028339713496,141975,8681
2015-10-30,-0.0140365392560202,155384,8560
2015-11-02,0.0194020045684837,114681,8535
2015-11-03,0.016875582326346,122431,8665
2015-11-04,0.0531865798023077,160030,8765
2015-11-05,0.0129224196769933,95477,8879
2015-11-06,-0.00327147903035296,185122,8850
2015-11-09,-0.0197416122084846,165446,8677
2015-11-10,0.00549227205917546,130983,8581
2015-11-11,-0.00866110283123689,179058,8507
2015-11-12,-0.0121815710109932,146750,8404
2015-11-13,-0.00285986848876263,175184,8380
2015-11-16,-0.0162409584824292,130823,8245
2015-11-17,0.0150469284898218,142792,8370
2015-11-18,0.00832842410648205,80323,8440
2015-11-19,-0.00820895692994661,154627,8371
2015-11-20,-0.0123785842326392,114269,8430
2015-11-23,0.00685662929791775,124794,8488
2015-11-24,-0.00318603136931905,159270,8461
2015-11-25,-0.00580811210191001,137731,8412
2015-11-26,0.0,134104,8412
2015-11-27,0.0127570830007713,137651,8520
2015-11-30,-0.0417119845966809,167068,8311
2015-12-01,-0.037217419714742996,158136,8360
2015-12-02,0.0221818338778466,146607,8433
2015-12-03,0.00801967312137997,147592,8388
2015-12-04,0.0145776932465402,142109,8361
2015-12-07,0.0158997179559748,139878,8495
2015-12-08,-0.00673244142174845,147353,8438
2015-12-09,-0.0151653751312573,155215,8311
2015-12-10,-0.0215218075894033,171965,8182
2015-12-11,0.00219753476300077,163093,8200
2015-12-14,-0.0276971216106698,133633,7976
2015-12-15,0.012583483800621999,124953,8077
2015-12-16,0.012671634154497001,86012,8180
2015-12-17,0.00268587635521023,144407,8202
2015-12-18,0.00559271974479181,145198,8248
2015-12-21,-0.0313165420585122,137907,8173
2015-12-22,0.0102252869012993,125778,8257
2015-12-23,0.00531466403760561,134869,8301
2015-12-24,0.0054063926964627,114327,8346
2015-12-25,-0.0013188659666028,69636,8335
2015-12-28,0.004190368298626621,74223,8370
2015-12-29,-0.00587144458309119,110562,8321
2015-12-30,-0.00898155849072246,115881,8313
2015-12-31,-0.00882021062757055,103762,8240
2016-01-04,0.0194323254959841,190262,8262
2016-01-05,-0.0199260917077204,161606,8099
2016-01-06,-0.00756030123984353,199886,8038
2016-01-07,-0.0102539350352835,246258,7956
2016-01-08,-0.0255885643632237,182168,7755
2016-01-11,-0.0484821021849235,184523,7730
2016-01-12,0.00901487109621435,175662,7800
2016-01-13,-0.00205338881184147,187843,7784
2016-01-14,-0.0177569308216157,170152,7647
2016-01-15,0.0199385165440873,179699,7801
2016-01-18,-0.0376170772191529,231579,7513
2016-01-19,0.0356923958012416,156231,7786
2016-01-20,0.00141179513919809,113556,7797
2016-01-21,-0.017857617400006,202190,7659
2016-01-22,0.00922743567187467,183023,7730
2016-01-25,0.00490386838969314,145890,7768
2016-01-26,0.0020576138946797303,144904,7784
2016-01-27,0.00844318691061297,145512,7850
