Date,ret,LagVol,price
2007/1/18,0.013828645,23325,7864
2007/1/19,0.002032521,41441,7880
2007/1/22,-0.00177823,34809,7866
2007/1/23,-0.002163539,44400,7849
2007/1/24,0.014042865,28102,7960
2007/1/25,0.008755528,25656,8030
2007/1/26,-0.016321768,26050,7900
2007/1/29,-0.009539023,40760,7825
2007/1/30,-0.026573751,28290,7798
2007/1/31,-0.003725835,29544,7769
2007/2/1,-0.121463759,46446,7774
2007/2/2,-0.003078109,35069,7785
2007/2/5,-0.019752155,34328,7770
2007/2/6,0.002699057,27962,7791
2007/2/7,0.012119814,35426,7886
2007/2/8,0.000507099,20412,7890
2007/2/9,-0.00190295,42625,7875
2007/2/12,0.008454002,32858,7840
2007/2/13,-0.007040029,31133,7785
2007/2/14,0.003078109,35858,7809
2007/2/26,0.014790528,27208,7901
2007/2/27,0.003032986,14654,7925
2007/3/1,-0.016516604,32570,7746
2007/3/2,-0.01005296,50519,7621
2007/3/3,-0.015635498,30154,7615
2007/3/5,-0.03962844,35595,7545
2007/3/6,-0.028227681,61878,7335
2007/3/7,0.014616582,37007,7443
2007/3/8,-0.001613554,44177,7431
2007/3/9,0.013500172,39855,7532
2007/3/12,-0.024305391,32239,7560
2007/3/13,0.005277057,26540,7600
2007/3/14,-0.010848102,26140,7518
2007/3/15,0.001860466,42852,7532
2007/3/16,0.008592822,39038,7597
2007/3/19,0.013207122,38393,7698
2007/3/20,0.016785249,29624,7750
2007/3/21,0,25915,7750
2007/3/22,0.00975868,15264,7826
2007/3/23,0.001787311,32326,7840
2007/3/26,0.004327358,35621,7874
2007/3/27,-0.002034071,18563,7858
2007/3/28,-0.005359206,44457,7816
2007/3/29,-0.010417431,38366,7735
2007/3/30,0.030393545,42427,7850
2007/4/2,-0.013139797,33221,7863
2007/4/3,-0.016889739,38270,7867
2007/4/4,0.006789917,33861,7980
2007/4/9,0.007366286,38073,8039
2007/4/10,0.067008252,27923,8054
2007/4/11,0.002604007,30335,8075
2007/4/12,-0.004592573,32416,8038
2007/4/13,0.007189817,27047,8096
2007/4/14,-0.009431691,46821,8020
2007/4/16,0.007205895,17797,8078
2007/4/17,0.002719745,35553,8100
2007/4/18,-0.01342302,44842,7992
2007/4/19,-0.003133031,18882,7967
2007/4/20,0.004061435,53798,7895
2007/4/23,0.010708764,25520,7980
2007/4/24,0.00250313,41605,8000
2007/4/25,0.000124992,37592,8001
2007/4/26,0.004489345,38631,8037
2007/4/27,-0.004489345,30959,8001
2007/4/30,0.007471699,38300,7926
2007/5/2,-0.02029183,38588,7854
2007/5/3,-0.02609492,31632,7943
2007/5/4,-0.027951362,46485,7973
2007/5/7,0.015926677,42442,8101
2007/5/8,0.001603454,30749,8114
2007/5/9,-0.004199092,34102,8080
2007/5/10,0.00731242,34187,8098
2007/5/11,-0.00855713,26439,8029
2007/5/14,0.004225709,34106,8063
2007/5/15,-0.004848645,31220,8024
2007/5/16,-0.01153184,40725,7932
2007/5/17,0.008536331,15997,8000
2007/5/18,0.001873244,37732,8015
2007/5/21,0.024649135,30649,8050
2007/5/22,0.010134804,47037,8132
2007/5/23,0.0082053,34802,8199
2007/5/24,-0.001342528,29667,8188
2007/5/25,-0.008955467,30996,8115
2007/5/28,0.004426418,29357,8151
2007/5/29,0.000245339,20495,8153
2007/5/30,0.027320711,36991,8163
2007/5/31,0.004400447,45902,8199
2007/6/1,0.014864226,33935,8201
2007/6/4,-0.07041956,30878,8265
2007/6/5,-0.002180233,24926,8247
2007/6/6,0.000727273,33482,8253
2007/6/7,-0.003763282,43403,8222
2007/6/8,0.001701301,40731,8236
2007/6/11,0.012119891,37950,8301
2007/6/12,0.003487467,23889,8330
2007/6/13,-0.002283518,32051,8311
2007/6/14,0.010294561,27311,8397
2007/6/15,0.01113228,37951,8491
2007/6/20,0.017742966,41472,8643
2007/6/21,0.014358985,39099,8768
2007/6/22,0.012692827,73073,8880
2007/6/23,-0.013377368,45593,8762
2007/6/25,0.003190522,19549,8790
2007/6/26,0.012548918,50431,8901
2007/6/27,-0.012321413,43813,8792
2007/6/28,0.004312798,45178,8830
2007/6/29,0.004294277,41259,8868
2007/7/2,-0.068614012,41445,8800
2007/7/3,-0.041515189,42687,8941
2007/7/4,0.001995787,40061,9028
2007/7/5,0.010467838,53666,9123
2007/7/6,-0.002524284,40206,9100
2007/7/9,0.008752791,48518,9180
2007/7/10,0.130917489,53212,9388
2007/7/11,-0.012109669,53062,9275
2007/7/12,0,43586,9275
2007/7/13,0.022705234,53576,9488
2007/7/16,-0.002427058,55472,9465
2007/7/17,-0.007955491,52746,9390
2007/7/18,0.009539023,57891,9480
2007/7/19,-0.005818583,35817,9425
2007/7/20,0.072320662,64275,9460
2007/7/23,0.004745593,54337,9505
2007/7/24,0.004723179,44963,9550
2007/7/25,0.005846749,64366,9606
2007/7/26,0.01375054,61436,9739
2007/7/27,-0.043975814,98191,9320
2007/7/30,0.000111838,107872,8942
2007/7/31,0.007575794,90159,9010
2007/8/1,-0.01260636,71135,9065
2007/8/2,0.092039246,116430,8882
2007/8/3,0.057132177,116485,8968
2007/8/6,-0.006872879,67768,8700
2007/8/7,0.033790434,52686,8999
2007/8/8,-0.016696001,58867,8850
2007/8/9,0.03442872,52580,9160
2007/8/10,-0.02287408,53202,8860
2007/8/13,0.004054973,64613,8896
2007/8/14,-0.004054973,47528,8860
2007/8/15,-0.017074974,55688,8710
2007/8/16,-0.048216276,28708,8300
2007/8/17,-0.024268004,86225,8101
2007/8/20,-0.078065005,79117,8215
2007/8/21,0.024648077,55861,8420
2007/8/22,-0.006433955,67565,8366
2007/8/23,0.039147153,41609,8700
2007/8/24,-0.004608303,36469,8660
2007/8/27,0.010338978,30079,8750
2007/8/28,-0.012303956,29878,8643
2007/8/29,-0.020219236,36694,8470
2007/8/30,-0.030684547,37086,8697
2007/8/31,0.007217766,36585,8760
2007/9/3,-0.04828074,43967,8976
2007/9/4,-0.001560932,26681,8962
2007/9/5,0.004231161,41278,9000
2007/9/6,-0.02338236,34174,8792
2007/9/7,0.02338236,48008,9000
2007/9/10,-0.045792478,34938,8750
2007/9/11,0.01350835,40589,8869
2007/9/12,0.015994972,32391,9012
2007/9/13,-0.001554692,38628,8998
2007/9/14,-0.000778253,35159,8991
2007/9/17,0.005766901,37575,9043
2007/9/19,0.007381734,41479,9110
2007/9/20,-0.009706672,41268,9022
2007/9/21,-0.000110846,50212,9021
2007/9/26,0.017580938,37301,9181
2007/9/27,0.016955965,29579,9338
2007/9/28,0.008742992,33940,9420
2007/9/29,0,35106,9420
2007/10/1,0.206437029,28355,9527
2007/10/2,0.000103945,30668,9621
2007/10/3,-0.012242322,38781,9661
2007/10/4,-0.007897072,51611,9712
2007/10/5,-0.006300697,42259,9651
2007/10/8,0.005270513,37296,9702
2007/10/9,0.005447924,27198,9755
2007/10/11,0.016138619,38169,9682
2007/10/12,0.000619515,32380,9688
2007/10/15,-0.014556298,56332,9548
2007/10/16,-0.011799547,38356,9436
2007/10/17,0.007285814,43561,9505
2007/10/18,0.009945123,23703,9600
2007/10/19,0.002081166,44778,9620
2007/10/22,-0.027716617,30317,9358
2007/10/23,0.003307199,47846,9389
2007/10/24,0.020138801,37836,9580
2007/10/25,-0.001253395,49167,9568
2007/10/26,0.007911763,42192,9644
2007/10/29,0.014003524,36849,9780
2007/10/30,0.017850289,37243,9835
2007/10/31,-0.004688146,35700,9789
2007/11/1,0.006131854,41545,9815
2007/11/2,0.0742788,62539,9457
2007/11/5,0.080341341,63487,9210
2007/11/6,0.011872778,53640,9320
2007/11/7,0.004603123,41027,9363
2007/11/8,-0.032565561,42965,9063
2007/11/9,-0.010203038,62070,8971
2007/11/12,-0.118866149,56249,8715
2007/11/13,-0.004600353,58576,8675
2007/11/14,0.032324901,57468,8960
2007/11/15,-0.00425009,37713,8922
2007/11/16,-0.029459054,30295,8663
2007/11/19,0.013415325,44668,8780
2007/11/20,-0.11614538,41913,8420
2007/11/21,0.026602612,62113,8647
2007/11/22,-0.01950199,66808,8480
2007/11/23,0.002120392,74399,8498
2007/11/26,-0.00803407,64396,8430
2007/11/27,-0.015179877,50371,8303
2007/11/28,0.016365413,83553,8440
2007/11/29,0.004138345,65310,8475
2007/11/30,0.002827856,49198,8499
2007/12/3,0.03921142,50961,8608
2007/12/4,0.021202208,36221,8580
2007/12/5,0.002095705,42369,8598
2007/12/6,0.021516104,58853,8785
2007/12/7,-0.00079713,43111,8778
2007/12/10,-0.031249005,48003,8695
2007/12/11,-0.010056144,46878,8608
2007/12/12,-0.014981554,45102,8480
2007/12/13,-0.003780723,52980,8448
2007/12/14,-0.0359118,75792,8150
2007/12/17,-0.01645364,93751,8017
2007/12/18,-0.04294474,71995,7680
2007/12/19,0.021639175,76912,7848
2007/12/20,0.018807749,31677,7997
2007/12/21,-0.023277458,63510,7813
2007/12/24,0.036692142,77603,8105
2007/12/25,0.006640457,37275,8159
2007/12/26,-0.004791458,30618,8120
2007/12/27,0.004914015,42687,8160
2007/12/28,0.014236415,55397,8277
2007/12/31,-0.024460298,65929,8400
2008/1/2,0.067177108,32943,8450
2008/1/3,0.077170819,61523,8200
2008/1/4,0.081638631,80286,8100
2008/1/7,-0.018566355,72551,7951
2008/1/8,-0.014058873,72464,7840
2008/1/9,-0.011416967,55614,7751
2008/1/10,-0.106595846,80541,8090
2008/1/11,0.003824568,64768,8121
2008/1/14,-0.002095532,70749,8104
2008/1/15,0.019429951,93589,8263
2008/1/16,0.004467797,90273,8300
2008/1/17,-0.006042314,44561,8250
2008/1/18,-0.043223867,92823,7901
2008/1/21,-0.040698728,77879,8113
2008/1/22,-0.052247385,59159,7700
2008/1/23,0.002853069,46129,7722
2008/1/24,-0.015925151,94655,7600
2008/1/25,0.003939598,86298,7630
2008/1/28,0.007312647,61263,7686
2008/1/29,-0.012437157,63463,7591
2008/1/30,-0.089231134,70605,7500
2008/1/31,-0.00467759,77026,7465
2008/2/1,0.518846761,81093,7552
2008/2/12,-0.000662296,57730,7547
2008/2/13,0.005417919,50393,7588
2008/2/14,0.014652277,43050,7700
2008/2/15,0.012390453,53700,7796
2008/2/18,0.020818218,55651,7960
2008/2/19,0,54019,7960
2008/2/20,-0.001257071,45103,7950
2008/2/21,-0.00403328,28243,7918
2008/2/22,0.00403328,59055,7950
2008/2/25,0.02643982,52384,8163
2008/2/26,0.015317586,45763,8289
2008/2/27,0.009127,47550,8365
2008/2/29,-0.005273895,49945,8321
2008/3/3,-0.042350238,50020,8160
2008/3/4,-0.036682848,57406,8270
2008/3/5,0.028842424,73763,8512
2008/3/6,0.000704639,68398,8518
2008/3/7,0.003749711,69440,8550
2008/3/10,0.019517459,70833,8485
2008/3/11,-0.028935543,73335,8243
2008/3/12,0.041932623,67116,8596
2008/3/13,-0.019974815,68584,8426
2008/3/14,-0.019897576,70062,8260
2008/3/17,-0.036744363,75995,7962
2008/3/18,0.008255206,83180,8028
2008/3/19,0.027277769,63454,8250
2008/3/20,-0.023175582,33573,8061
2008/3/21,0.040955964,83183,8398
2008/3/24,0.068897606,77308,8997
2008/3/25,-0.005125931,108242,8951
2008/3/26,-0.020314433,87555,8771
2008/3/27,-0.009853425,71776,8685
2008/3/28,-0.020002993,81611,8513
2008/3/31,0.050073188,67492,8579
2008/4/1,0.001168907,60141,8560
2008/4/2,-0.063049667,61686,8528
2008/4/3,-0.055063929,65511,8603
2008/4/7,-0.035412038,52347,8600
2008/4/8,0.004987542,45697,8643
2008/4/9,0.002195898,43622,8662
2008/4/10,0.01011225,72867,8647
2008/4/11,0.020942575,69420,8830
2008/4/14,-0.000226526,65578,8828
2008/4/15,0.005197165,57074,8874
2008/4/16,0.014098924,50619,9000
2008/4/17,0.014779137,30628,9134
2008/4/18,-0.00559918,65275,9083
2008/4/21,0.072364293,50482,9168
2008/4/22,-0.012291639,49851,9056
2008/4/23,-0.00011043,49134,9055
2008/4/24,-0.009877446,68333,8966
2008/4/25,0.009546082,50961,9052
2008/4/28,-0.005983397,54703,8998
2008/4/29,0.010172578,54693,9090
2008/4/30,0.035063262,62798,8910
2008/5/2,-0.027120306,48256,9021
2008/5/5,0.028677816,45415,9020
2008/5/6,-0.017897569,56685,8860
2008/5/7,0.004841534,53807,8903
2008/5/8,-0.005406027,54027,8855
2008/5/9,-0.000564812,52604,8850
2008/5/12,0.01307508,57768,8776
2008/5/13,0.00975175,46950,8862
2008/5/14,0.018779895,62502,9030
2008/5/15,0.006402495,53185,9088
2008/5/16,0.014420176,53467,9220
2008/5/19,0.005300461,54949,9269
2008/5/20,0.036462656,44485,9356
2008/5/21,-0.034911925,77082,9035
2008/5/22,-0.017867589,30284,8875
2008/5/23,0.013986242,56768,9000
2008/5/26,-0.029772158,70595,8736
2008/5/27,-0.004014457,55917,8701
2008/5/28,0.01017675,44009,8790
2008/5/29,-0.006963896,65689,8729
2008/5/30,0.004115703,56717,8765
2008/6/2,0.0788853,75934,8635
2008/6/3,0.157956308,49485,8644
2008/6/4,0.133866009,55795,8540
2008/6/5,0.003623404,44302,8571
2008/6/6,0.025002743,78503,8788
2008/6/9,-0.030970814,49130,8520
2008/6/10,-0.036945338,44676,8529
2008/6/11,-0.019415787,75201,8365
2008/6/12,-0.020044139,58739,8199
2008/6/13,-0.016106576,75451,8068
2008/6/16,0.006547679,62762,8121
2008/6/17,0.00147656,50645,8133
2008/6/18,0.000860321,62708,8140
2008/6/19,-0.019851769,33913,7980
2008/6/20,-0.08769593,53288,7910
2008/6/23,-0.032115798,70541,7660
2008/6/24,0.007154502,63149,7715
2008/6/25,-0.005719501,64046,7671
2008/6/26,0.01063288,69317,7753
2008/6/27,-0.049170734,60885,7381
2008/6/30,-0.145970439,67430,7470
2008/7/1,-0.139585902,51350,7410
2008/7/2,0.063262197,62859,7308
2008/7/3,0.026971117,74191,7140
2008/7/4,0.025592496,88259,7282
2008/7/7,-0.025874305,68335,7096
2008/7/8,0.014410882,62177,7199
2008/7/9,-0.014551817,86073,7095
2008/7/10,-0.062938363,95503,6958
2008/7/11,0.002153472,94064,6973
2008/7/14,0.032035478,97903,7200
2008/7/15,-0.021053409,74123,7050
2008/7/16,-0.033168145,89664,6820
2008/7/17,-0.017751945,59005,6700
2008/7/18,0.023599915,74675,6860
2008/7/21,-0.06545118,87374,6845
2008/7/22,0.014215499,71688,6943
2008/7/23,0.022360826,75340,7100
2008/7/24,0.022560489,80107,7262
2008/7/25,-0.010242304,64280,7188
2008/7/29,-0.033671309,62125,6950
2008/7/30,-0.009852296,57587,7070
2008/7/31,0.003952574,66830,7098
2008/8/1,-0.027723982,84650,6901
2008/8/4,-0.035554204,66371,6852
2008/8/5,0.017504968,53142,6973
2008/8/6,-0.000430323,81580,6970
2008/8/7,0.004580598,63636,7002
2008/8/8,-0.008749966,64790,6941
2008/8/11,0.051814822,87490,7268
2008/8/12,0.002748009,59555,7288
2008/8/13,-0.004124851,56263,7258
2008/8/14,0.003026553,73840,7280
2008/8/15,0.011200773,64327,7362
2008/8/18,-0.025032252,73450,7180
2008/8/19,-0.046175202,76947,6856
2008/8/20,0.006976772,70745,6904
2008/8/21,0.004912595,44015,6938
2008/8/22,-0.01349509,62072,6845
2008/8/25,0.016086138,85586,6956
2008/8/26,-0.006779687,58897,6909
2008/8/27,0.002890593,47757,6929
2008/8/28,0.021558405,65941,7080
2008/8/29,0.002820876,55649,7100
2008/9/1,0.00560306,59224,6980
2008/9/2,0.156559076,70388,6790
2008/9/3,0.104136627,74737,6714
2008/9/4,0.183877408,80450,6561
2008/9/5,-0.050964451,85011,6235
2008/9/8,0.039621595,69239,6487
2008/9/9,0.01635997,59242,6594
2008/9/10,-0.094436636,74030,6351
2008/9/11,0.013450312,85572,6437
2008/9/12,-0.012978057,82808,6354
2008/9/15,-0.035889786,86372,6130
2008/9/16,-0.046924043,79849,5849
2008/9/17,0.011389838,87342,5916
2008/9/18,-0.063682453,65906,5551
2008/9/19,0.044913774,104742,5806
2008/9/22,-0.103888845,42325,6120
2008/9/23,-0.014815086,79567,6030
2008/9/24,0.01432477,72428,6117
2008/9/25,-0.019312311,78510,6000
2008/9/26,0.008298803,77756,6050
2008/9/30,-0.206929276,83524,5459
2008/10/1,-0.325233857,51309,5599
2008/10/2,0.15613365,70136,5721
2008/10/3,0.183836217,80906,5550
2008/10/6,0.177812786,78624,5488
2008/10/7,-0.044335814,72476,5250
2008/10/8,-0.000190494,91113,5249
2008/10/9,-0.012074895,105393,5186
2008/10/13,-0.136418725,110499,4885
2008/10/14,0.078892531,62516,5286
2008/10/15,0.002078806,40302,5297
2008/10/16,-0.062112419,56640,4978
2008/10/17,-0.017018239,2305,4894
2008/10/20,-0.174694711,72057,4804
2008/10/21,0.025890084,85947,4930
2008/10/22,-0.039723882,117258,4738
2008/10/23,-0.052871932,113984,4494
2008/10/24,-0.022275643,28439,4395
2008/10/27,-0.063159116,31754,4126
2008/10/28,-0.050961691,88702,3921
2008/10/29,0.163614988,161939,4618
2008/10/30,-0.237662863,170104,4376
2008/10/31,0.048616039,71639,4594
2008/11/3,0.101746326,171585,4910
2008/11/4,0.011139356,146385,4965
2008/11/5,0.022897964,130800,5080
2008/11/6,-0.082013152,134168,4680
2008/11/7,-0.082360206,61042,4310
2008/11/10,-0.107376516,167885,4658
2008/11/11,-0.039632992,118290,4477
2008/11/12,0.002453989,120642,4488
2008/11/13,-0.04163003,126301,4305
2008/11/14,0.044078012,94643,4499
2008/11/17,-0.04990214,113760,4280
2008/11/18,0.016452694,103013,4351
2008/11/19,-0.026314244,97510,4238
2008/11/20,-0.069616676,65060,3953
2008/11/21,-0.018639631,90469,3880
2008/11/24,0.050506903,125163,4081
2008/11/25,0.033966893,100402,4222
2008/11/26,0.003546522,123507,4237
2008/11/27,0.02171207,107756,4330
2008/11/28,0.023960074,105391,4435
2008/12/1,0.025201792,84211,4420
2008/12/2,-0.081062103,106517,4299
2008/12/3,-0.022701925,89984,4268
2008/12/4,-0.081165306,94456,4246
2008/12/5,-0.018061327,101059,4170
2008/12/8,0.017825784,91680,4245
2008/12/9,0.057223848,92030,4495
2008/12/10,0.01482174,107827,4486
2008/12/11,0.036120814,113641,4651
2008/12/12,-0.017569045,95881,4570
2008/12/15,0.009798663,119805,4615
2008/12/16,-0.014404439,107596,4549
2008/12/17,0.030098624,78144,4688
2008/12/18,-0.001707942,55092,4680
2008/12/19,-0.003853569,87267,4662
2008/12/22,0.093426362,108922,4720
2008/12/23,-0.046177056,100130,4507
2008/12/24,-0.04469384,104865,4310
2008/12/25,0.01611082,103165,4380
2008/12/26,-0.001828154,43402,4372
2008/12/29,-0.001373312,68148,4366
2008/12/30,0.037028492,47046,4429
2008/12/31,0.038968845,71659,4605
2009/1/5,0.137836647,68206,4722
2009/1/6,-0.004882719,97869,4699
2009/1/7,0.012477692,90227,4758
2009/1/8,-0.022960192,90777,4650
2009/1/9,-0.044637508,95219,4447
2009/1/10,-0.413229477,90292,4362
2009/1/12,0.005486982,56091,4386
2009/1/13,-0.005716261,93169,4361
2009/1/14,0.029151313,93060,4490
2009/1/15,-0.061543752,81258,4222
2009/1/16,0.01294288,74394,4277
2009/1/17,0.012315713,76692,4330
2009/1/19,0.011024457,38280,4378
2009/1/20,-0.025915379,48529,4266
2009/1/21,-0.036280829,43414,4114
2009/2/2,-0.049255019,35521,4199
2009/2/3,-0.070399431,50688,4168
2009/2/4,0.037438157,77589,4327
2009/2/5,-0.002777137,68218,4315
2009/2/6,0.010833343,82296,4362
2009/2/9,0.031146729,94505,4500
2009/2/10,-0.549433319,71142,4456
2009/2/11,-0.016061877,60156,4385
2009/2/12,0.030322368,90722,4520
2009/2/13,-0.013587468,112010,4459
2009/2/16,0.024369837,104666,4569
2009/2/17,-0.010561154,64270,4521
2009/2/18,-0.014706147,80444,4455
2009/2/19,-0.00992564,43145,4411
2009/2/20,0.047893858,118683,4405
2009/2/23,-0.01671093,105134,4332
2009/2/24,-0.001154868,102515,4327
2009/2/25,0.024653155,83683,4435
2009/2/26,0.018984378,104986,4520
2009/2/27,-0.010676258,89413,4472
2009/3/2,-0.131805571,73628,4422
2009/3/3,-0.241061684,101175,4270
2009/3/4,-0.186502534,103908,4336
2009/3/5,0.046194988,109654,4541
2009/3/6,0.001979981,120108,4550
2009/3/9,0.026460013,109029,4672
2009/3/10,0.022196274,93646,4601
2009/3/11,0.037120303,91575,4775
2009/3/12,-0.004828392,76468,4752
2009/3/13,0.014208346,62705,4820
2009/3/16,0.024186463,96063,4938
2009/3/17,0.005654296,75400,4966
2009/3/18,0.023090198,87165,5082
2009/3/19,-0.007307231,56463,5045
2009/3/20,0.124045111,105739,5006
2009/3/23,0.005180326,106367,5032
2009/3/24,0.033033395,95367,5201
2009/3/25,0.010138776,99448,5254
2009/3/26,0.017919936,114159,5349
2009/3/27,0.015765883,130866,5434
2009/3/30,0.22473479,110141,5346
2009/3/31,-0.02289382,111477,5225
2009/4/1,0.11244155,105619,5228
2009/4/2,-0.112997943,135768,5400
2009/4/3,-0.015343744,115802,5562
2009/4/6,-0.078658241,103093,5560
2009/4/7,-0.01030471,104797,5503
2009/4/8,-0.000363504,97719,5501
2009/4/9,0.006703531,134258,5538
2009/4/10,0.097255841,112212,5762
2009/4/13,0.012589629,125751,5835
2009/4/14,-0.001715266,106059,5825
2009/4/15,0.005649249,101268,5858
2009/4/16,0.02378454,56747,5999
2009/4/17,0.007804108,112920,6046
2009/4/20,0.066619687,149893,5772
2009/4/21,-0.018358764,128609,5667
2009/4/22,0.034342605,131984,5865
2009/4/23,0.000852152,115853,5870
2009/4/24,0.007636864,138403,5915
2009/4/27,0.002532716,146115,5930
2009/4/28,-0.028045614,147666,5766
2009/4/29,-0.020677099,159400,5648
2009/4/30,0.078298594,109574,6015
2009/5/4,-0.05458819,29279,6363
2009/5/5,0.04216009,39606,6637
2009/5/6,-0.019320598,155017,6510
2009/5/7,0.014638871,119634,6606
2009/5/8,-0.005464494,109116,6570
2009/5/11,0.167678941,93272,6549
2009/5/12,0.001983068,100228,6562
2009/5/13,-0.016595341,125215,6454
2009/5/14,-0.015458189,81204,6355
2009/5/15,0.002671487,90054,6372
2009/5/18,0.008127585,97643,6424
2009/5/19,0.044302853,103280,6715
2009/5/20,-0.000744879,103465,6710
2009/5/21,-0.012144988,76993,6629
2009/5/22,-0.003627025,91016,6605
2009/5/25,0.021863704,90225,6751
2009/5/26,-0.007583116,109495,6700
2009/5/27,0.002980628,94233,6720
2009/6/1,0.060535084,115296,6980
2009/6/2,0.144533861,76090,7037
2009/6/3,0.076932173,92034,6928
2009/6/4,0.066133573,80134,6860
2009/6/5,-0.007168489,112875,6811
2009/6/6,-0.005004426,74420,6777
2009/6/8,0.012901513,39196,6865
2009/6/9,-0.029116074,98319,6668
2009/6/10,-0.077729244,120934,6458
2009/6/11,0.004942858,91260,6490
2009/6/12,0.006144413,122668,6530
2009/6/15,-0.021672675,104854,6390
2009/6/16,-0.034549325,115650,6173
2009/6/17,0.007263368,98988,6218
2009/6/18,-0.014253562,61618,6130
2009/6/19,-0.006546668,124089,6090
2009/6/22,-0.13684592,91410,6137
2009/6/23,-0.008016403,96798,6088
2009/6/24,0.000164244,83086,6089
2009/6/25,0.035017696,143028,6306
2009/6/26,0.015577374,101697,6405
2009/6/29,0.001560063,76133,6415
2009/6/30,-0.075997302,92593,6421
2009/7/1,-0.038836864,97549,6414
2009/7/2,-0.031825324,108188,6525
2009/7/3,-0.080947,96176,6547
2009/7/6,-0.057250736,91558,6619
2009/7/7,-0.004694489,90726,6588
2009/7/8,0.004996604,97559,6621
2009/7/9,0.000905797,92427,6627
2009/7/10,0.048834709,101366,6735
2009/7/13,0.000593736,73581,6739
2009/7/14,-0.02997438,118983,6540
2009/7/15,0.013667639,74525,6630
2009/7/16,0.01764136,65479,6748
2009/7/17,-0.001779888,90123,6736
2009/7/20,0.047000569,79822,6839
2009/7/21,0.008879889,86215,6900
2009/7/22,-0.004357305,91335,6870
2009/7/23,0.000436586,93603,6873
2009/7/24,0.011140967,94591,6950
2009/7/27,0,75387,6950
2009/7/28,0.00172513,79395,6962
2009/7/29,0.01948714,82604,7099
2009/7/30,0.070468286,86736,7025
2009/7/31,-0.002280178,103155,7009
2009/8/3,0.050664071,94020,7024
2009/8/4,0.042116057,92249,7056
2009/8/5,-0.024969011,121426,6882
2009/8/6,-0.012133765,115712,6799
2009/8/10,0.028707259,116053,6820
2009/8/11,-0.000293298,86706,6818
2009/8/12,0.004536483,88732,6849
2009/8/13,0.002333383,83259,6865
2009/8/14,0.026449724,101571,7049
2009/8/17,-0.005548062,79246,7010
2009/8/18,-0.015816289,92293,6900
2009/8/19,-0.011075601,114520,6824
2009/8/20,-0.015060081,46194,6722
2009/8/21,-0.003278203,107256,6700
2009/8/24,0.008027396,121630,6754
2009/8/25,0.006493529,96035,6798
2009/8/26,-0.001914158,92967,6785
2009/8/27,-0.016644759,129055,6673
2009/8/28,0.000599251,108006,6677
2009/8/31,-0.037570595,108814,6765
2009/9/1,-0.006196538,95984,6757
2009/9/2,-0.068119714,126460,6951
2009/9/3,-0.043212298,107506,7020
2009/9/4,-0.042073844,112514,7121
2009/9/7,0.009086524,97161,7186
2009/9/8,0.00886678,81652,7250
2009/9/9,0.009062262,124683,7316
2009/9/10,0.081942065,86344,7334
2009/9/11,-0.000681989,161675,7329
2009/9/14,-0.003006288,68075,7307
2009/9/15,-0.00246643,96094,7289
2009/9/16,0.018890281,81016,7428
2009/9/17,0.009646377,57214,7500
2009/9/18,-0.007897772,98875,7441
2009/9/21,0.073480939,73544,7481
2009/9/22,0.000400936,93322,7484
2009/9/23,-0.003211994,67441,7460
2009/9/24,-0.012952151,122536,7364
2009/9/25,-0.015601795,99592,7250
2009/9/28,0.003579792,79541,7276
2009/9/29,0.007394255,81687,7330
2009/9/30,0.056358791,88224,7427
2009/10/1,0.527727183,86950,7538
2009/10/2,-0.030665441,97532,7418
2009/10/5,-0.002307746,89070,7358
2009/10/6,0.009468487,68716,7428
2009/10/7,0.021179613,104530,7587
2009/10/8,0.000395335,79137,7590
2009/10/9,-0.010862473,99718,7508
2009/10/12,0.003575452,86346,7565
2009/10/13,-0.007430046,83741,7509
2009/10/14,0.011914359,114705,7599
2009/10/15,0.022768173,79859,7774
2009/10/16,-0.008266645,96311,7710
2009/10/19,-0.007943267,74982,7649
2009/10/20,0.049188087,69653,7792
2009/10/21,-0.006308357,64903,7743
2009/10/22,-0.017457452,57875,7609
2009/10/23,-0.001973295,109964,7594
2009/10/26,0.003286666,62722,7619
2009/10/27,-0.00131337,83589,7609
2009/10/28,-0.000920387,89971,7602
2009/10/29,-0.032351438,115836,7360
2009/10/30,0.002035969,126751,7375
2009/11/2,-0.081354381,83195,7150
2009/11/3,-0.046576223,90971,7278
2009/11/4,-0.03267957,72348,7315
2009/11/5,0.012768443,87645,7409
2009/11/6,0.012474174,84432,7502
2009/11/9,0.00505253,74984,7540
2009/11/10,0.016118727,73346,7630
2009/11/11,-0.001967859,62795,7615
2009/11/12,0.010450781,99810,7695
2009/11/13,-0.004558784,65616,7660
2009/11/16,0.003648688,74330,7688
2009/11/17,0.038404924,80023,7989
2009/11/18,-0.025481508,117076,7788
2009/11/19,-0.00411735,41229,7756
2009/11/20,0.070464981,78984,7672
2009/11/23,-0.001565354,92047,7660
2009/11/24,0.004298841,49684,7693
2009/11/25,0.000259943,50148,7695
2009/11/26,0.010214065,80979,7774
2009/11/27,-0.01935251,75172,7625
2009/11/30,0.037750506,109038,7558
2009/12/1,0.003970885,59745,7570
2009/12/2,0.001695247,90233,7675
2009/12/3,-0.03715637,73148,7740
2009/12/4,-0.054636235,80095,7675
2009/12/7,-0.003393373,69089,7649
2009/12/8,0.013117923,88360,7750
2009/12/9,-0.004008021,71858,7719
